"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 03 22:52:36 GMT 2024","Wed Apr 03 22:52:36 GMT 2024","384","chromium","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch less than 1 character",""
"passed","Wed Apr 03 22:52:56 GMT 2024","Wed Apr 03 22:53:00 GMT 2024","4145","chromium","UI/createAccount.spec.js","Create Account Tests","","","Create  with a used username",""
"passed","Wed Apr 03 22:54:25 GMT 2024","Wed Apr 03 22:54:26 GMT 2024","809","webkit","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 22:54:14 GMT 2024","Wed Apr 03 22:54:15 GMT 2024","1583","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch All Characters",""
"passed","Wed Apr 03 22:53:11 GMT 2024","Wed Apr 03 22:53:15 GMT 2024","3933","chromium","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 22:52:35 GMT 2024","Wed Apr 03 22:52:36 GMT 2024","407","chromium","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 22:53:00 GMT 2024","Wed Apr 03 22:53:05 GMT 2024","4684","chromium","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 22:53:54 GMT 2024","Wed Apr 03 22:53:57 GMT 2024","2881","firefox","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 22:52:41 GMT 2024","Wed Apr 03 22:52:42 GMT 2024","1092","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 22:53:22 GMT 2024","Wed Apr 03 22:53:25 GMT 2024","3464","chromium","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 22:54:58 GMT 2024","Wed Apr 03 22:55:03 GMT 2024","5100","webkit","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 22:54:09 GMT 2024","Wed Apr 03 22:54:13 GMT 2024","3515","firefox","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
